entity_type,entity_id,entity_slug,full_slug
track,5234,fall,hildah-watiri/fall
track,5235,nimeonja,mordecai-dex/nimeonja
track,5236,one-man-army,eric-wainaina/one-man-army
track,5237,anitah,jivu/anitah
track,5238,ex-harudiwi,nadia-mukami/ex-harudiwi
track,5239,mapenzi-yananiua,willy-paul/mapenzi-yananiua
track,524,northern-bypass,the-safari-oontz-collective/northern-bypass
track,5240,intro,abbas-doobeez/intro
track,5241,angabanga,abbas-doobeez/angabanga
track,5242,badae-feat-chiwawa,abbas-doobeez/badae-feat-chiwawa
track,5243,bizzy,abbas-doobeez/bizzy
track,5244,boom-boom-room,abbas-doobeez/boom-boom-room
track,5245,chapaa,abbas-doobeez/chapaa
track,5246,dangerous,abbas-doobeez/dangerous
track,5247,doobeez-did-feat-kantai-bamboo-third-eye,abbas-doobeez/doobeez-did-feat-kantai-bamboo-third-eye
track,5248,dunia-ina-mambo,abbas-doobeez/dunia-ina-mambo
track,5249,fresh-feat-kimya,abbas-doobeez/fresh-feat-kimya
track,525,rejea,dj-mura-k-e/rejea
track,5250,kerea,abbas-doobeez/kerea
track,5251,crossfire,abbas-k%eb%ab%bf/crossfire
track,5252,lala-salama,abbas-k%eb%ab%bf/lala-salama
track,5253,mi-napenda,abbas-doobeez/mi-napenda
track,5254,mo-faya,abbas-doobeez/mo-faya
track,5255,monkey-music,abbas-doobeez/monkey-music
track,5256,pump-your-fist-feat-third-eye,abbas-doobeez/pump-your-fist-feat-third-eye
track,5257,siasa,abbas-doobeez/siasa
track,5258,the-love,abbas-doobeez/the-love
track,5259,tikakunyaku,abbas-doobeez/tikakunyaku
track,526,running,dj-mura/running
track,5260,skit,abbas-doobeez/skit
track,5261,2050-feat-chiwawa-maleek,abbas-doobeez/2050-feat-chiwawa-maleek
track,5262,lavender-feat-hornsphere,watendawili/lavender-feat-hornsphere
track,5263,naogelea,watendawili/naogelea
track,5264,ngai-enda,watendawili/ngai-enda
track,5265,ex-wangu,watendawili/ex-wangu
track,5266,finale,bien/finale
track,5267,mkhana-feat-hardstone-one-ii-moja-na-nnoma-blak-imani,kalamashaka/mkhana-feat-hardstone-one-ii-moja-na-nnoma-blak-imani
track,5268,gals-anthem-feat-hardstone-one-ii-moja-na-nnoma-blak-imani,kalamashaka/gals-anthem-feat-hardstone-one-ii-moja-na-nnoma-blak-imani
track,5269,tafsiri-jam-mix-feat-hardstone-one-ii-moja-na-nnoma-blak-imani,kalamashaka/tafsiri-jam-mix-feat-hardstone-one-ii-moja-na-nnoma-blak-imani
track,527,tough-love-outro,dj-mura-k-e/tough-love-outro
track,5270,tafsirir-feat-hardstone-one-ii-moja-na-nnoma-blak-imani,kalamashaka/tafsirir-feat-hardstone-one-ii-moja-na-nnoma-blak-imani
track,5271,kila-saa-feat-hardstone-one-ii-moja-na-nnoma-blak-imani,kalamashaka/kila-saa-feat-hardstone-one-ii-moja-na-nnoma-blak-imani
track,5272,dail-nnoma-feat-hardstone-one-ii-moja-na-nnoma-blak-imani,kalamashaka/dail-nnoma-feat-hardstone-one-ii-moja-na-nnoma-blak-imani
track,5273,wanajipa-feat-hardstone-one-ii-moja-na-nnoma-blak-imani,kalamashaka/wanajipa-feat-hardstone-one-ii-moja-na-nnoma-blak-imani
track,5274,thaayi-feat-hardstone-one-ii-moja-na-nnoma-blak-imani,kalamashaka/thaayi-feat-hardstone-one-ii-moja-na-nnoma-blak-imani
track,5275,thaayi-remix-feat-hardstone-one-ii-moja-na-nnoma-blak-imani,kalamashaka/thaayi-remix-feat-hardstone-one-ii-moja-na-nnoma-blak-imani
track,5276,masaa-feat-hardstone-one-ii-moja-na-nnoma-blak-imani,kalamashaka/masaa-feat-hardstone-one-ii-moja-na-nnoma-blak-imani
track,5277,yule-yule-feat-hardstone-one-ii-moja-na-nnoma-blak-imani,kalamashaka/yule-yule-feat-hardstone-one-ii-moja-na-nnoma-blak-imani
track,5278,hands-up-feat-hardstone-one-ii-moja-na-nnoma-blak-imani,kalamashaka/hands-up-feat-hardstone-one-ii-moja-na-nnoma-blak-imani
track,5279,mabeste-feat-hardstone-one-ii-moja-na-nnoma-blak-imani,kalamashaka/mabeste-feat-hardstone-one-ii-moja-na-nnoma-blak-imani
track,528,tucheze,dj-mura/tucheze
track,5280,t-m-feat-hardstone-one-ii-moja-na-nnoma-blak-imani,kalamashaka/t-m-feat-hardstone-one-ii-moja-na-nnoma-blak-imani
track,5281,intro-feat-kitu-sewer,maovete/intro-feat-kitu-sewer
track,5282,kun-faya-kun-feat-kitu-sewer,maovete/kun-faya-kun-feat-kitu-sewer
track,5283,uta-kwenda-wapi-feat-kitu-sewer-jayhilz,maovete/uta-kwenda-wapi-feat-kitu-sewer-jayhilz
track,5284,endelezi-feat-kitu-sewer-roba-kalamashaka,maovete/endelezi-feat-kitu-sewer-roba-kalamashaka
track,5285,committee-ya-maovete-feat-kitu-sewer-jayhilz,maovete/committee-ya-maovete-feat-kitu-sewer-jayhilz
track,5286,drunken-master-barua-feat-kitu-sewer,maovete/drunken-master-barua-feat-kitu-sewer
track,5287,pandemic-feat-kitu-sewer-roba-kalamashaka-remix,maovete/pandemic-feat-kitu-sewer-roba-kalamashaka-remix
track,5288,weh-ongea-feat-kitu-sewer,maovete/weh-ongea-feat-kitu-sewer
track,5289,haina-makelele-feat-kitu-sewer,maovete/haina-makelele-feat-kitu-sewer
track,529,kai-wangu,nadia-mukami/kai-wangu
track,5290,cheki-number-feat-kitu-sewer,maovete/cheki-number-feat-kitu-sewer
track,5291,nayo-nayo-feat-kitu-sewer,maovete/nayo-nayo-feat-kitu-sewer
track,5292,pandemic-pt-2-bonus-feat-blackskillz,maovete/pandemic-pt-2-bonus-feat-blackskillz
track,5293,cheki-looku-feat-kamaa-kalamashaka-kitu-sewer-msito-nyawira-alison,maovete/cheki-looku-feat-kamaa-kalamashaka-kitu-sewer-msito-nyawira-alison
track,5294,hii-nairobi-feat-wenyeji,maovete/hii-nairobi-feat-wenyeji
track,5295,elevated-feat-kitu-sewer-msito-nem-r-shazzy-b,maovete/elevated-feat-kitu-sewer-msito-nem-r-shazzy-b
track,5296,togetherness-i-come-closer-feat-celine-msito-pain-killa,maovete/togetherness-i-come-closer-feat-celine-msito-pain-killa
track,5297,togetherness-ii-chap-chap-feat-alphablack-biggie-thee-don-dm-the-legend-fortune-teller-msito-tallam-tamzy,maovete/togetherness-ii-chap-chap-feat-alphablack-biggie-thee-don-dm-the-legend-fortune-teller-msito-tallam-tamzy
track,5298,cbd-cannabidiol-feat-kitu-sewer,maovete/cbd-cannabidiol-feat-kitu-sewer
track,5299,october-sky-feat-tallam-tamzy,maovete/october-sky-feat-tallam-tamzy
track,53,im-on-fire-for-you,elsaphan-njora/im-on-fire-for-you
track,530,mali-safi,nadia-mukami/mali-safi
track,5300,mangeta-feat-kitu-sewer-p-tah-shazzy-b,maovete/mangeta-feat-kitu-sewer-p-tah-shazzy-b
track,5301,togetherness-iii-baridi-feat-alphablack-biggie-thee-don-dm-the-legend-fortune-teller-msito-tallam-tamzy,maovete/togetherness-iii-baridi-feat-alphablack-biggie-thee-don-dm-the-legend-fortune-teller-msito-tallam-tamzy
track,5302,cha-kati-feat-kitu-sewer-msito,maovete/cha-kati-feat-kitu-sewer-msito
track,5303,togetherness-iv-ngori-feat-biggie-thee-don-dm-the-legend-fortune-teller-msito-pain-killa,maovete/togetherness-iv-ngori-feat-biggie-thee-don-dm-the-legend-fortune-teller-msito-pain-killa
track,5304,amka-kumekucha-feat-kamaa-kalamashaka-kitu-sewer,maovete/amka-kumekucha-feat-kamaa-kalamashaka-kitu-sewer
track,5305,vacation-feat-lisa-oduor-noah,octopizzo/vacation-feat-lisa-oduor-noah
track,5306,moaning-feat-wendy-kay,octopizzo/moaning-feat-wendy-kay
track,5307,you-feat-narde,octopizzo/you-feat-narde
track,5308,want-it-feat-jivu,octopizzo/want-it-feat-jivu
track,5309,diaspora-feat-tito-wagithomo,octopizzo/diaspora-feat-tito-wagithomo
track,531,mi-na-we,nadia-mukami/mi-na-we
track,5310,bad-vibes-feat-okello-max,octopizzo/bad-vibes-feat-okello-max
track,5311,achupa-feat-coster-ojwang,octopizzo/achupa-feat-coster-ojwang
track,5312,no-signal-feat-buruklyn-boyz,octopizzo/no-signal-feat-buruklyn-boyz
track,5313,the-best-feat-narde,octopizzo/the-best-feat-narde
track,5314,pupa-feat-idd-aziz,octopizzo/pupa-feat-idd-aziz
track,5315,good-morning-africa-feat-idd-aziz,octopizzo/good-morning-africa-feat-idd-aziz
track,5316,swaga-za-wapi-feat-maga,octopizzo/swaga-za-wapi-feat-maga
track,5317,zambe-feat-maga,octopizzo/zambe-feat-maga
track,5318,plus-one-feat-owino-kitoto,octopizzo/plus-one-feat-owino-kitoto
track,5319,lela-feat-suzanna-owiyo,octopizzo/lela-feat-suzanna-owiyo
track,532,nikupende,nadia-mukami/nikupende
track,5320,dungu-feat-idd-aziz,octopizzo/dungu-feat-idd-aziz
track,5321,city-cabanas-feat-idd-aziz,octopizzo/city-cabanas-feat-idd-aziz
track,5322,kibanda-feat-blinky-bill-zzero-sufuri,octopizzo/kibanda-feat-blinky-bill-zzero-sufuri
track,5323,wiya-moko-feat-akoth-jumadi,octopizzo/wiya-moko-feat-akoth-jumadi
track,5324,zoea-feat-fanisi-band,octopizzo/zoea-feat-fanisi-band
track,5325,mayienga-feat-magaa,octopizzo/mayienga-feat-magaa
track,5326,giga-feat-makadem-akoth-jumadi,octopizzo/giga-feat-makadem-akoth-jumadi
track,5327,sinibuje-feat-ach13ng-fanisi-band,octopizzo/sinibuje-feat-ach13ng-fanisi-band
track,5328,okombe-feat-magaa,octopizzo/okombe-feat-magaa
track,5329,kuja-ivo-feat-ybw-smith-sean-mmg-tipsy-gee,gody-tennor/kuja-ivo-feat-ybw-smith-sean-mmg-tipsy-gee
track,533,radio-love,nadia-mukami/radio-love
track,5330,hii-ndo-inabamba-feat-tipsy-gee-kushman-kappy,gody-tennor/hii-ndo-inabamba-feat-tipsy-gee-kushman-kappy
track,5331,finish-kumalo-feat-spoiler-soundkraft,tipsy-gee/finish-kumalo-feat-spoiler-soundkraft
track,5332,tiktoker-feat-gody-tennor-tipsy-gee-kappy,soundkraft/tiktoker-feat-gody-tennor-tipsy-gee-kappy
track,5333,mi-nataka-tu-mkale-remix-1,tugen-finest-souls/mi-nataka-tu-mkale-remix-1
track,5334,bad-manners-feat-trio-mio,dyana-cods/bad-manners-feat-trio-mio
track,5335,mbogi-monyoski-feat-ybw-smith,dyana-cods/mbogi-monyoski-feat-ybw-smith
track,5336,riswa-4-feat-sewersydaa,dyana-cods/riswa-4-feat-sewersydaa
track,5337,dar-feat-brian-simba,dyana-cods/dar-feat-brian-simba
track,5338,all-the-things-feat-timmy-blanco,dyana-cods/all-the-things-feat-timmy-blanco
track,5339,chude-genje-feat-femi-one,dyana-cods/chude-genje-feat-femi-one
track,534,siko-sure,nadia-mukami/siko-sure
track,5340,saa-sita-1,lil-maina/saa-sita-1
track,5341,alert,lilmaina__trashed-2/alert
track,5342,doba-imewai,lilmaina__trashed-2/doba-imewai
track,5343,fom-after-fom,lilmaina__trashed-2/fom-after-fom
track,5344,company,lilmaina__trashed-2/company
track,5345,lifeline,lilmaina__trashed-2/lifeline
track,5346,forget-intro,nikita-kering/forget-intro
track,5347,where-you-been,nikita-kering/where-you-been
track,5348,ex,nikita-kering/ex
track,5349,never-let-you-go,nikita-kering/never-let-you-go
track,535,tesa,nadia-mukami/tesa
track,5350,crossing-lines,nikita-kering/crossing-lines
track,5351,better-than-ever,nikita-kering/better-than-ever
track,5352,never-let-you-go-acoustic,nikita-kering/never-let-you-go-acoustic
track,5353,hallelujah-washwash,khaligraph-jones/hallelujah-washwash
track,5354,bazu,muthoni-drummer-queen/bazu
track,5355,vile-unataka,teslah/vile-unataka
track,5356,lete-sound-restore-local-sessions-001,don-diablo/lete-sound-restore-local-sessions-001
track,5357,tuko-on,thencho/tuko-on
track,5358,niko-kadi,nexxie-music/niko-kadi
track,5359,yes-i-do,barakah-the-prince/yes-i-do
track,536,wangu,nadia-mukami/wangu
track,5360,lost-in-your-eyes,wyre/lost-in-your-eyes
track,5361,forgive-me,wanavokali/forgive-me
track,5362,mungu-alipanga-mwenyewe,tuku-kantu/mungu-alipanga-mwenyewe
track,5363,mwema,moji-shortbabaa/mwema
track,5364,shark-tales,umoja-sounds/shark-tales
track,5365,german,boutross/german
track,5366,unajibamba,suzanna-owiyo/unajibamba
track,5367,dutty-money,spinx-mafia__trashed/dutty-money
track,5368,tuma-pin,rispek-ngoma/tuma-pin
track,5369,enjoy,exray-taniua/enjoy
track,537,woyoyo,nadia-mukami/woyoyo
track,5370,side-chick,arrow-bwoy/side-chick
track,5371,shots,lafayette-da1/shots
track,5372,more-than-a-friend-feat-nyashinski,savara/more-than-a-friend-feat-nyashinski
track,5373,vibration-feat-karun,savara/vibration-feat-karun
track,5374,brighter-days-feat-soweto-gospel-choir,sauti-sol/brighter-days-feat-soweto-gospel-choir
track,5375,set-me-free-interlude-1,sauti-sol/set-me-free-interlude-1
track,5376,my-everything-feat-india-arie,sauti-sol/my-everything-feat-india-arie
track,5377,wake-up-feat-mortimer,sauti-sol/wake-up-feat-mortimer
track,5378,rhumba-japani-feat-bensoul-xenia-nviiri-the-storyteller-okello-max-nhp,sauti-sol/rhumba-japani-feat-bensoul-xenia-nviiri-the-storyteller-okello-max-nhp
track,5379,disco-matanga-yambakhana-feat-sho-madjozi-black-motion,sauti-sol/disco-matanga-yambakhana-feat-sho-madjozi-black-motion
track,538,woza,nadia-mukami/woza
track,5380,likizo-feat-liboi-yah-listen,dj-mura/likizo-feat-liboi-yah-listen
track,5381,rejea-feat-coster-ojwang-yah-listen,dj-mura/rejea-feat-coster-ojwang-yah-listen
track,5382,rejea-instrumental-1,dj-mura/rejea-instrumental-1
track,5383,tough-love-outro-feat-cucu-wakomu-yah-listen,dj-mura/tough-love-outro-feat-cucu-wakomu-yah-listen
track,5384,good-vibes-inshallah-feat-bien,iyanii/good-vibes-inshallah-feat-bien
track,5385,katam-feat-bien,diamond-platnumz/katam-feat-bien
track,5386,chizi-feat-israel-onyach,serro/chizi-feat-israel-onyach
track,5387,a-mourners-cry-feat-coster-ojwang-anariko,serro/a-mourners-cry-feat-coster-ojwang-anariko
track,5388,find-a-feeling-feat-coster-ojwang,serro/find-a-feeling-feat-coster-ojwang
track,5389,nitakua-na-wewe-feat-osanya,serro/nitakua-na-wewe-feat-osanya
track,539,amnesia,mejja/amnesia
track,5390,dance-feat-ambasa-mandela,coster-ojwang/dance-feat-ambasa-mandela
track,5391,haaye-feat-ayrosh,coster-ojwang/haaye-feat-ayrosh
track,5392,mora-feat-ywaya-tajiri,coster-ojwang/mora-feat-ywaya-tajiri
track,5393,jathum-feat-savara,coster-ojwang/jathum-feat-savara
track,5394,purpose-feat-mordecai-dex,coster-ojwang/purpose-feat-mordecai-dex
track,5395,fly-away-feat-qwiss,coster-ojwang/fly-away-feat-qwiss
track,5396,tingamalo-feat-ywayah,coster-ojwang/tingamalo-feat-ywayah
track,5397,manyopesa-feat-watendawili,coster-ojwang/manyopesa-feat-watendawili
track,5398,furahia-feat-matilda-hilda,coster-ojwang/furahia-feat-matilda-hilda
track,5399,maayoo-feat-apio-moro,coster-ojwang/maayoo-feat-apio-moro
track,54,88-bars-2,moti-the-nrg/88-bars-2
track,540,chini-chini,matata/chini-chini
track,5400,ojoga-feat-serro,coster-ojwang/ojoga-feat-serro
track,5401,hera-feat-okello-max,coster-ojwang/hera-feat-okello-max
track,5402,pacha-feat-swiga,coster-ojwang/pacha-feat-swiga
track,5403,kipenda-roho-feat-brian-sigu,coster-ojwang/kipenda-roho-feat-brian-sigu
track,5404,herani-feat-wanjine,coster-ojwang/herani-feat-wanjine
track,5405,raila-odinga,coster-ojwang/raila-odinga
track,5406,jeshi-ya-katululu-feat-sir-bwoy,sewersydaa/jeshi-ya-katululu-feat-sir-bwoy
track,5407,arif-mangaa-feat-scar-sir-bwoy,sewersydaa/arif-mangaa-feat-scar-sir-bwoy
track,5408,4-na-kambao-feat-domani-sir-bwoy,sewersydaa/4-na-kambao-feat-domani-sir-bwoy
track,5409,wi-fi-feat-scar-sir-bwoy,sewersydaa/wi-fi-feat-scar-sir-bwoy
track,541,pesa-ndogo,exray-taniua/pesa-ndogo
track,5410,napenda-kenya-feat-scar-sir-bwoy,sewersydaa/napenda-kenya-feat-scar-sir-bwoy
track,5411,wacha-kujifanya-feat-juiceman-jinx,sewersydaa/wacha-kujifanya-feat-juiceman-jinx
track,5412,nena-live-1,karura-voices/nena-live-1
track,5413,malebo-remix-1,karura-voices/malebo-remix-1
track,5414,hakuna-jambo,karura-voices/hakuna-jambo
track,5415,brand-new-me-intro,pitson/brand-new-me-intro
track,5416,pale-ulipo-feat-karura-voices,pitson/pale-ulipo-feat-karura-voices
track,5417,utanifikia,pitson/utanifikia
track,5418,nakuimbia,pitson/nakuimbia
track,5419,ni-wewe-baba-feat-daddy-owen,pitson/ni-wewe-baba-feat-daddy-owen
track,542,siku-hizi-ni-ku-bad,mejja/siku-hizi-ni-ku-bad
track,5420,roho-wa-mungu-feat-bire-mwenyehaki-slejj-godson-jawabu,pitson/roho-wa-mungu-feat-bire-mwenyehaki-slejj-godson-jawabu
track,5421,tunawaombea-feat-karura-voices,pitson/tunawaombea-feat-karura-voices
track,5422,you-dont-struggle,pitson/you-dont-struggle
track,5423,i-belong,pitson/i-belong
track,5424,mrudie-baba,pitson/mrudie-baba
track,5425,kidogo-sana-feat-susan-wachira,pitson/kidogo-sana-feat-susan-wachira
track,5426,najificha-kwako-feat-timeless-noel,pitson/najificha-kwako-feat-timeless-noel
track,5427,turudishie-feat-bire-mwenyehaki,pitson/turudishie-feat-bire-mwenyehaki
track,5428,sitanyamaza-feat-liz-thairu-bonny-bones,pitson/sitanyamaza-feat-liz-thairu-bonny-bones
track,5429,mkono-wa-bwana-feat-paul-clement,pitson/mkono-wa-bwana-feat-paul-clement
track,543,siskii,mejja/siskii
track,5430,pale-ulipo-acoustic-feat-wakili-muthoni,pitson/pale-ulipo-acoustic-feat-wakili-muthoni
track,5431,tuma-pin-bonus-track,pitson/tuma-pin-bonus-track
track,5432,nimeokoka-feat-bugg-bonus-track,pitson/nimeokoka-feat-bugg-bonus-track
track,5433,lingala-ya-yesu,pitson/lingala-ya-yesu
track,5434,nainama,pitson/nainama
track,5435,rudia,pitson/rudia
track,5436,yeye-hufika-feat-njoki,pitson/yeye-hufika-feat-njoki
track,5437,mtu-wa-maana,pitson/mtu-wa-maana
track,5438,nisaidie,pitson/nisaidie
track,5439,neno-moja-feat-bire,pitson/neno-moja-feat-bire
track,544,tabia-za-wakenya-kanairo,mejja/tabia-za-wakenya-kanairo
track,5440,display-feat-lydia-ndwiga,pitson/display-feat-lydia-ndwiga
track,5441,wanajua-feat-mwenyehaki,pitson/wanajua-feat-mwenyehaki
track,5442,utanifikia-live,pitson/utanifikia-live
track,5443,mawaidha,pitson/mawaidha
track,5444,maneno-ya-uzima,pitson/maneno-ya-uzima
track,5445,zavuma,pitson/zavuma
track,5446,kilele,pitson/kilele
track,5447,niache-niimbe-feat-bire-joy-janice,pitson/niache-niimbe-feat-bire-joy-janice
track,5448,still,karun/still
track,5449,let-me-know-intro,karun/let-me-know-intro
track,545,tic-tac-remix,ranzscooby/tic-tac-remix
track,5450,paths,karun/paths
track,5451,here-with-me,karun/here-with-me
track,5452,catch-a-vibe,karun/catch-a-vibe
track,5453,i-know,karun/i-know
track,5454,grind,karun/grind
track,5455,only-you-a-colors-show,karun/only-you-a-colors-show
track,5456,make-believe-feat-blinky-bill,karun/make-believe-feat-blinky-bill
track,5457,glow-up,karun/glow-up
track,5458,pen-paper-feat-hook,karun/pen-paper-feat-hook
track,5459,buy-my-way-feat-redfourth-chorus,kagwe-mungai/buy-my-way-feat-redfourth-chorus
track,546,tiki-tako,matata/tiki-tako
track,5460,hotsteppa-feat-ndovu-kuu,kagwe-mungai/hotsteppa-feat-ndovu-kuu
track,5461,peng-ting-wawili-wawili-feat-matata,kagwe-mungai/peng-ting-wawili-wawili-feat-matata
track,5462,mos-prelude-version-1,kagwe-mungai/mos-prelude-version-1
track,5463,pole-pole-feat-king-kaka,kagwe-mungai/pole-pole-feat-king-kaka
track,5464,zero-feat-fena-gitu-mayonde,kagwe-mungai/zero-feat-fena-gitu-mayonde
track,5465,bestie-feat-collo,kagwe-mungai/bestie-feat-collo
track,5466,chi-li-li-feat-femi-one,kagwe-mungai/chi-li-li-feat-femi-one
track,5467,rada-interlude-version-1,kagwe-mungai/rada-interlude-version-1
track,5468,hainaga-mambo,maandy/hainaga-mambo
track,5469,last-dance,wakadinali/last-dance
track,547,weh-decide,mejja/weh-decide
track,5470,ryse,hopekid/ryse
track,5471,the-king,niraj-naik/the-king
track,5472,naenjoy,bensoul/naenjoy
track,5473,kiburi,kushman/kiburi
track,5474,very-bad,umoja-sounds/very-bad
track,5475,watu-wazima,tuku-kantu/watu-wazima
track,5476,running,muthoni-drummer-queen/running
track,5477,niko-hype,muthoni-drummer-queen/niko-hype
track,5478,sina-makosa-feat-boutross,muthoni-drummer-queen/sina-makosa-feat-boutross
track,5479,amazing,muthoni-drummer-queen/amazing
track,548,ya-mwisho-1,mejja/ya-mwisho-1
track,5480,keru,muthoni-drummer-queen/keru
track,5481,aina-moja,muthoni-drummer-queen/aina-moja
track,5482,nawapa,muthoni-drummer-queen/nawapa
track,5483,on-me-feat-khaligraph-jones,elsy-wameyo/on-me-feat-khaligraph-jones
track,5484,wameyo,elsy-wameyo/wameyo
track,5485,meant-to-be-feat-mr-right,elsy-wameyo/meant-to-be-feat-mr-right
track,5486,jungle-feat-femi-one,elsy-wameyo/jungle-feat-femi-one
track,5487,ler-feat-okello-max,elsy-wameyo/ler-feat-okello-max
track,5488,conquer-feat-ywaya-tajiri,elsy-wameyo/conquer-feat-ywaya-tajiri
track,5489,get-em-feat-ridiq,scar-mkadinali/get-em-feat-ridiq
track,549,6-years,serro/6-years
track,5490,like-that-feat-man-njoro,scar-mkadinali/like-that-feat-man-njoro
track,5491,l-y-f-feat-m-y-k,scar-mkadinali/l-y-f-feat-m-y-k
track,5492,nikishika-mic-feat-ares66-young-haze,scar-mkadinali/nikishika-mic-feat-ares66-young-haze
track,5493,niko-so-fine-feat-benvic,scar-mkadinali/niko-so-fine-feat-benvic
track,5494,nimfiti-feat-domani-munga,scar-mkadinali/nimfiti-feat-domani-munga
track,5495,mahaba-feat-wendy-kay,wangechi/mahaba-feat-wendy-kay
track,5496,romantic-rivals-feat-domani-mkadinali-sewersydaa,wangechi/romantic-rivals-feat-domani-mkadinali-sewersydaa
track,5497,maiyee-intro-1,winyo/maiyee-intro-1
track,5498,nyar-alego-feat-theonlyrosa,winyo/nyar-alego-feat-theonlyrosa
track,5499,angang-1,winyo/angang-1
track,55,company,mumo-beats/company
track,550,a-mourners-cry,serro/a-mourners-cry
track,5500,rombe-interlude-1,winyo/rombe-interlude-1
track,5501,daddy-issues-feat-dela,fancy-fingers/daddy-issues-feat-dela
track,5502,amanda-pressure-feat-nyashinski,fancy-fingers/amanda-pressure-feat-nyashinski
track,5503,pots-and-pans-feat-femi-leye,fancy-fingers/pots-and-pans-feat-femi-leye
track,5504,kienyeji-feat-ivy-alexander,fancy-fingers/kienyeji-feat-ivy-alexander
track,5505,braai-feat-ivy-alexander,fancy-fingers/braai-feat-ivy-alexander
track,5506,kudade-fancy-fingers-refix-feat-johnny-johnny-fathermoh-ndovu-kuu-harry-craze-lilmaina,fancy-fingers/kudade-fancy-fingers-refix-feat-johnny-johnny-fathermoh-ndovu-kuu-harry-craze-lilmaina
track,5507,sipangwingwi-feat-trio-mio-ssaru,exray-taniua/sipangwingwi-feat-trio-mio-ssaru
track,5508,luku-feat-kattapila-donn-j-steph-kapella-brit-the-ruler-ssaru-boutross-lamaz-span-k-o-b,khaligraph-jones/luku-feat-kattapila-donn-j-steph-kapella-brit-the-ruler-ssaru-boutross-lamaz-span-k-o-b
track,5509,secret-lover-feat-bensoul,muthaka/secret-lover-feat-bensoul
track,551,chizi,serro/chizi
track,5510,songa-ka-injili,kushman/songa-ka-injili
track,5511,ayayaah,element-eleeeh/ayayaah
track,5512,mapenzi-sumu,winyo/mapenzi-sumu
track,5513,december,muthoka/december
track,5514,lavender,mr-right/lavender
track,5515,sharp-boy,trio-mio/sharp-boy
track,5516,weekend,jaysoul/weekend
track,5517,bombo,maandy/bombo
track,5518,freaky,genes1s/freaky
track,5519,tell-nobody,mumbi/tell-nobody
track,552,ero-awerni,serro/ero-awerni
track,5520,wtdb-riddim,dj-wasabi/wtdb-riddim
track,5521,pole-pole,hildah-watiri/pole-pole
track,5522,weche-hera,ila-nia/weche-hera
track,5523,hawataweza-live,tribe-sessions/hawataweza-live
track,5524,kairetu,sean-mmg/kairetu
track,5525,kakizoza,sean-mmg/kakizoza
track,5526,yalala-bana,alpha-queen/yalala-bana
track,5527,my-lover,mura/my-lover
track,5528,jabanation-kususa-remix,dylan-s/jabanation-kususa-remix
track,5529,juju,barnaba/juju
track,553,find-a-feeling,serro/find-a-feeling
track,5530,body-on-me,otile-brown/body-on-me
track,5531,potion-feat-xenia-manasseh,ukweli/potion-feat-xenia-manasseh
track,5532,why-you-rude-feat-hiribae,hiribae/why-you-rude-feat-hiribae
track,5533,nice-nice,blocka-beats/nice-nice
track,5534,i-found-it-feat-june-on-the-moon,suffocate-sa/i-found-it-feat-june-on-the-moon
track,5535,i-found-it-instrumental,suffocate-sa/i-found-it-instrumental
track,5536,terra-sunrise,suffocate-sa/terra-sunrise
track,5537,thao-moja-feat-dez,hiribae/thao-moja-feat-dez
track,5538,upepo-feat-dipa-konnection,mura/upepo-feat-dipa-konnection
track,554,ilomba-1,serro/ilomba-1
track,5541,mwaki-tiestos-vip-mix,sofiya-nzau/mwaki-tiestos-vip-mix
track,5542,asante-sana-a-song-for-mama-1,khaligraph-jones/asante-sana-a-song-for-mama-1
track,5543,dedication-we-are-one-1,khaligraph-jones/dedication-we-are-one-1
track,5544,dance-samawaah,collo-blue/dance-samawaah
track,5545,paparazzi,uncojingjong/paparazzi
track,5546,unanijua-unaniskia,tipsy-gee/unanijua-unaniskia
track,5547,diligent-flow-iii,4mr-frank-white/diligent-flow-iii
track,5548,eastleigh-kgg,wakadinali/eastleigh-kgg
track,5549,aje,kethan/aje
track,555,kuwe,serro/kuwe
track,556,mwanga,serro/mwanga
track,557,nielewe,serro/nielewe
track,558,ole-interlude,serro/ole-interlude
track,559,constant-pressure-rui-radio-edit,foozak/constant-pressure-rui-radio-edit
track,56,tabasamu,shad-mziki/tabasamu
track,560,gicae-voodoo-tribe-mix,dj-tomer/gicae-voodoo-tribe-mix
track,561,kamweretho,tina-ardor/kamweretho
track,562,kamweretho-soul-reprise,tina-ardor/kamweretho-soul-reprise
track,563,kumerera,breyth/kumerera
track,564,muthamaki,lilocox/muthamaki
track,565,mwana-wakwa,dino-and-terry/mwana-wakwa
track,566,mundumuka,tina-ardor/mundumuka
track,567,play-with-my-heart,gil-bokobza/play-with-my-heart
track,568,sumbua,ally-fresh/sumbua
track,569,amazing,maya-amolo/amazing
track,57,chali-yako,kendi-kiremi/chali-yako
track,570,fly,mau-from-nowhere/fly
track,571,i-like,mau-from-nowhere/i-like
track,572,let-it-pass,mau-from-nowhere/let-it-pass
track,573,oasis,chxf-barry/oasis
track,574,restore,mau-from-nowhere/restore
track,575,s_t_l,mau-from-nowhere/s_t_l
track,576,slowly-fast,mau-from-nowhere/slowly-fast
track,577,virgin-denim,turunesh/virgin-denim
track,578,whats-all-this-then,mau-from-nowhere/whats-all-this-then
track,579,compromise,matt-ngesa/compromise
